timestamp,primary_mbps_tx,backup_mbps_tx,active_target
1776849977.66623,1259.906,0.000,primary
1776849978.7939026,1454.897,0.000,primary
1776849980.0040395,0.000,0.000,primary
1776849981.2104356,0.004,0.000,primary
1776849982.5756953,0.000,0.000,primary
1776849983.7748678,0.004,0.000,primary
1776849985.1032283,0.004,0.000,primary
1776849986.3351467,0.008,0.000,primary
1776849987.6027343,0.004,0.000,primary
1776849988.8085907,0.008,0.000,primary
1776849990.1031523,0.004,0.000,primary
1776849991.3014967,0.007,0.000,primary
1776849992.5704422,0.004,0.000,primary
1776849993.7651157,0.004,0.000,primary
1776849995.049233,0.000,0.000,primary
1776849996.2246811,0.000,0.000,primary
1776849997.495625,562.237,0.000,primary
1776849998.5938997,2104.351,0.000,backup
1776850000.1997883,1778.008,0.003,primary
1776850001.55404,1728.199,0.003,backup
1776850003.0354135,1735.914,0.000,primary
1776850004.4159641,1429.667,0.000,primary
1776850005.7245817,1319.935,0.000,primary
1776850006.9778757,754.952,0.000,primary
1776850008.4449642,919.570,0.000,primary
1776850009.8784225,1095.800,0.000,primary
1776850011.3622427,1221.101,0.000,primary
1776850012.5407786,1263.725,0.000,primary
1776850013.879923,1239.608,0.000,primary
1776850015.0494444,1217.332,0.000,primary
1776850016.4551735,1165.236,0.000,primary
1776850017.8407555,1178.745,0.000,primary
1776850019.297933,1326.384,0.000,primary
1776850020.4387872,1320.197,0.000,primary
1776850021.8375688,1002.400,0.000,primary
1776850023.200421,1223.108,0.000,primary
1776850024.6049795,1323.299,0.000,primary
1776850025.982415,1193.512,0.000,primary
1776850027.5162358,1227.536,0.000,primary
1776850028.6657453,1334.025,0.000,primary
1776850030.0123937,1341.206,0.000,primary
1776850031.1682425,1084.441,0.000,primary
1776850032.6241171,754.822,0.000,primary
1776850034.1118438,870.873,0.000,primary
1776850035.7002742,849.977,0.000,primary
1776850036.9288828,1056.596,0.000,primary
1776850038.7100394,802.568,0.000,primary
1776850039.886019,887.668,0.000,primary
1776850041.3375282,951.161,0.000,primary
1776850042.6480393,1003.290,0.000,primary
1776850044.0981758,951.036,0.000,primary
1776850045.3791282,774.700,0.000,primary
1776850046.8509836,822.735,0.000,primary
1776850048.1033895,902.112,0.000,primary
1776850049.6148212,1132.931,0.000,primary
1776850050.8149877,1211.602,0.000,primary
1776850052.2532544,1106.383,0.000,primary
1776850053.406159,1300.015,0.000,primary
1776850054.8157804,1185.877,0.000,primary
1776850056.0028572,1236.047,0.000,primary
1776850057.374127,1160.038,0.000,primary
1776850058.5590434,1098.191,0.000,primary
1776850059.9251273,1049.085,0.000,primary
1776850061.1101995,879.646,0.000,primary
1776850062.6127207,729.259,0.000,primary
1776850063.917749,602.642,0.000,primary
1776850065.4005044,841.486,0.000,primary
1776850066.6659877,729.260,0.000,primary
1776850068.1690097,907.865,0.000,primary
1776850069.4929605,765.034,0.000,primary
1776850071.005604,732.470,0.000,primary
1776850072.2310064,915.038,0.000,primary
1776850073.9174786,767.232,0.000,primary
1776850075.1107004,1317.290,0.000,primary
1776850076.5053122,806.773,0.000,primary
1776850077.8068395,839.315,0.000,primary
1776850079.203235,1064.689,0.000,primary
1776850080.366225,867.726,0.000,primary
1776850081.7860553,955.728,0.000,primary
1776850082.989887,1193.548,0.000,primary
1776850084.3369782,1267.486,0.000,primary
1776850085.4901464,1454.159,0.000,primary
1776850086.8698535,1332.287,0.000,primary
1776850088.0415728,1537.387,0.000,primary
1776850089.510745,424.085,0.000,primary
1776850090.701549,0.000,0.000,primary
1776850092.019906,0.000,0.000,primary
1776850093.1002839,0.000,0.000,primary
1776850094.3880222,0.000,0.000,primary
1776850095.5287166,0.000,0.000,primary
1776850096.8164244,0.000,0.000,primary
1776850098.101338,0.000,0.000,primary
1776850099.4562836,0.000,0.000,primary
1776850100.6431146,0.000,0.000,primary
1776850101.9970796,0.000,0.000,primary
1776850103.2222283,0.000,0.000,primary
1776850104.5618916,0.000,0.000,primary
1776850105.6437771,0.000,0.000,primary
1776850106.9022725,0.000,0.000,primary
1776850108.1321769,0.000,0.000,primary
1776850109.374584,0.000,0.000,primary
1776850110.4683087,0.000,0.000,primary
1776850111.76894,0.000,0.000,primary
1776850112.9993536,0.000,0.000,primary
1776850114.2980764,0.000,0.000,primary
1776850115.5151749,0.000,0.000,primary
1776850116.76879,0.000,0.000,primary
1776850117.87103,0.000,0.000,primary
1776850119.1263573,0.000,0.000,primary
1776850120.274554,0.000,0.000,primary
1776850121.6550183,0.000,0.000,primary
1776850122.7403965,0.000,0.000,primary
1776850124.187026,0.000,0.000,primary
1776850125.3776326,0.000,0.000,primary
1776850126.6432126,0.000,0.000,primary
1776850127.9038684,0.000,0.000,primary
1776850129.194012,0.000,0.000,primary
1776850130.270515,0.000,0.000,primary
1776850131.4595087,0.000,0.000,primary
1776850132.5769367,0.000,0.000,primary
1776850133.7707694,0.000,0.000,primary
1776850134.8689573,0.000,0.000,primary
1776850136.0666025,0.000,0.000,primary
1776850137.1535141,0.000,0.000,primary
1776850138.3463213,0.000,0.000,primary
1776850139.4328637,0.000,0.000,primary
1776850140.620751,0.000,0.000,primary
1776850141.69798,0.000,0.000,primary
1776850142.9099708,0.000,0.000,primary
1776850143.9936922,0.000,0.000,primary
1776850145.1715312,0.000,0.000,primary
1776850146.2579312,0.000,0.000,primary
1776850147.4333465,0.000,0.000,primary
1776850148.5269873,0.000,0.000,primary
1776850149.7152905,0.000,0.000,primary
1776850150.790532,0.000,0.000,primary
1776850151.986199,0.000,0.000,primary
1776850153.072689,0.000,0.000,primary
1776850154.2455862,0.000,0.000,primary
1776850155.3311481,0.000,0.000,primary
1776850156.5033948,0.000,0.000,primary
1776850157.5931377,0.000,0.000,primary
1776850158.7821667,0.000,0.000,primary
1776850159.855533,0.000,0.000,primary
1776850161.0443492,0.000,0.000,primary
1776850162.1310003,0.000,0.000,primary
1776850163.3417125,0.000,0.000,primary
1776850164.4258184,0.000,0.000,primary
1776850165.598308,0.000,0.000,primary
1776850166.6891768,0.000,0.000,primary
1776850167.8651726,0.000,0.000,primary
1776850168.9427009,0.000,0.000,primary
1776850170.1220636,0.000,0.000,primary
1776850171.1979318,0.000,0.000,primary
1776850172.368441,0.000,0.000,primary
1776850173.456306,0.000,0.000,primary
1776850174.6583438,0.000,0.000,primary
1776850175.7460895,0.000,0.000,primary
1776850176.9457297,0.000,0.000,primary
1776850178.0281546,0.000,0.000,primary
1776850179.2105103,0.000,0.000,primary
1776850180.2869906,0.000,0.000,primary
1776850181.5011616,0.000,0.000,primary
1776850182.5897963,0.000,0.000,primary
1776850183.7681067,0.000,0.000,primary
1776850184.8523366,0.000,0.000,primary
1776850186.0500977,0.000,0.000,primary
1776850187.129579,0.000,0.000,primary
1776850188.3293216,0.000,0.000,primary
1776850189.421219,0.000,0.000,primary
1776850190.595276,0.000,0.000,primary
1776850191.6744077,0.000,0.000,primary
1776850192.8705926,0.000,0.000,primary
1776850194.0640967,0.000,0.000,primary
1776850195.374945,0.000,0.000,primary
1776850196.5656235,0.000,0.000,primary
1776850197.8470252,0.000,0.000,primary
1776850198.9260516,0.000,0.000,primary
1776850200.1203547,0.000,0.000,primary
1776850201.195749,0.000,0.000,primary
1776850202.3972077,0.000,0.000,primary
1776850203.4806042,0.000,0.000,primary
1776850204.6665752,0.000,0.000,primary
1776850205.7428446,0.000,0.000,primary
1776850206.9394495,0.000,0.000,primary
1776850208.033076,0.000,0.000,primary
1776850209.2190223,0.000,0.000,primary
1776850210.2936058,0.000,0.000,primary
1776850211.5291216,0.000,0.000,primary
1776850212.6231709,0.000,0.000,primary
1776850213.8535926,0.000,0.000,primary
1776850214.9386806,0.000,0.000,primary
1776850216.132212,0.000,0.000,primary
1776850217.208146,0.000,0.000,primary
1776850218.3978276,0.000,0.000,primary
1776850219.490355,0.000,0.000,primary
1776850220.6969783,0.000,0.000,primary
1776850221.783214,0.000,0.000,primary
1776850223.0016954,0.000,0.000,primary
1776850224.085721,0.000,0.000,primary
1776850225.3166234,0.000,0.000,primary
1776850226.4028487,0.000,0.000,primary
1776850227.6054463,0.000,0.000,primary
1776850228.684233,0.000,0.000,primary
1776850229.86598,0.000,0.000,primary
1776850230.9464538,0.000,0.000,primary
1776850232.174633,0.000,0.000,primary
1776850233.2612555,0.000,0.000,primary
1776850234.5209858,0.000,0.000,primary
1776850235.6114333,0.000,0.000,primary
1776850236.810674,0.000,0.000,primary
1776850237.8959496,0.000,0.000,primary
1776850239.1292908,0.000,0.000,primary
1776850240.2370176,0.000,0.000,primary
1776850241.4671636,0.000,0.000,primary
1776850242.5520167,0.000,0.000,primary
1776850243.7377634,0.000,0.000,primary
1776850244.8254552,0.000,0.000,primary
1776850246.0106843,0.000,0.000,primary
1776850247.0959675,0.000,0.000,primary
1776850248.2787044,0.000,0.000,primary
1776850249.3675227,0.000,0.000,primary
1776850250.5859778,0.000,0.000,primary
1776850251.6695905,0.000,0.000,primary
1776850252.8757534,0.000,0.000,primary
1776850253.957739,0.000,0.000,primary
1776850255.1510956,0.000,0.000,primary
1776850256.2307382,0.000,0.000,primary
1776850257.4206314,0.000,0.000,primary
1776850258.4985054,0.000,0.000,primary
1776850259.6906075,0.000,0.000,primary
1776850260.7718282,0.000,0.000,primary
1776850261.9693863,0.000,0.000,primary
1776850263.0426838,0.000,0.000,primary
1776850264.224802,0.000,0.000,primary
1776850265.3099606,0.000,0.000,primary
1776850266.494754,0.000,0.000,primary
1776850267.5706897,0.000,0.000,primary
1776850268.7840254,0.000,0.000,primary
1776850269.8602335,0.000,0.000,primary
1776850271.1110668,0.000,0.000,primary
1776850272.2025473,0.000,0.000,primary
1776850273.417062,0.000,0.000,primary
1776850274.503738,0.000,0.000,primary
1776850275.6969779,0.000,0.000,primary
1776850276.8263445,0.000,0.000,primary
1776850278.0314453,0.000,0.000,primary
1776850279.1096344,0.000,0.000,primary
1776850280.3103378,0.000,0.000,primary
1776850281.3904448,0.000,0.000,primary
1776850282.6002374,0.000,0.000,primary
1776850283.6928096,0.000,0.000,primary
1776850284.885498,0.000,0.000,primary
1776850285.9738696,0.000,0.000,primary
1776850287.1588404,0.000,0.000,primary
1776850288.2368639,0.000,0.000,primary
1776850289.4415708,0.000,0.000,primary
1776850290.5316586,0.000,0.000,primary
1776850291.7452562,0.000,0.000,primary
1776850292.8297322,0.000,0.000,primary
1776850294.0457532,0.000,0.000,primary
1776850295.1287801,0.000,0.000,primary
1776850296.3479815,0.000,0.000,primary
1776850297.4370728,0.000,0.000,primary
1776850298.6148283,0.000,0.000,primary
1776850299.6999269,0.000,0.000,primary
1776850300.8839557,0.000,0.000,primary
1776850301.963515,0.000,0.000,primary
1776850303.154251,0.000,0.000,primary
1776850304.2437036,0.000,0.000,primary
1776850305.4241612,0.000,0.000,primary
1776850306.5047264,0.000,0.000,primary
1776850307.700402,0.000,0.000,primary
1776850308.7835572,0.000,0.000,primary
1776850309.9710295,0.000,0.000,primary
1776850311.0523777,0.000,0.000,primary
1776850312.2505229,0.000,0.000,primary
1776850313.3407705,0.000,0.000,primary
1776850314.5759683,0.000,0.000,primary
1776850315.689749,0.000,0.000,primary
1776850321.8675194,0.000,0.000,primary
1776850323.139803,0.000,0.000,primary
1776850324.3948226,0.000,0.000,primary
1776850325.6241214,0.000,0.000,primary
1776850326.6979356,0.000,0.000,primary
1776850327.8890224,0.000,0.000,primary
1776850329.0872033,0.000,0.000,primary
1776850330.3080537,0.000,0.000,primary
1776850331.5063674,0.000,0.000,primary
1776850332.8096998,0.000,0.000,primary
1776850334.022854,0.000,0.000,primary
1776850335.2171469,0.000,0.000,primary
1776850336.4062686,0.000,0.000,primary
1776850337.6114233,0.000,0.000,primary
1776850338.6882358,0.000,0.000,primary
1776850339.8758469,100.437,0.000,primary
1776850341.0970836,1966.425,0.000,backup
1776850342.485055,2107.577,0.000,primary
1776850343.8349514,2065.723,0.000,backup
1776850345.4124215,1923.978,0.000,primary
1776850346.8089893,1686.796,0.000,backup
1776850348.3387117,1690.098,0.003,primary
1776850349.8722255,1535.141,0.000,backup
1776850351.5721822,1312.808,0.000,primary
1776850353.0051403,1271.063,0.000,backup
1776850354.6864798,1222.962,0.003,primary
1776850356.2918453,1177.101,0.000,backup
1776850357.9551902,1212.814,0.000,primary
1776850359.5841432,1278.406,0.003,backup
1776850361.4855645,1005.988,0.005,primary
1776850363.1181355,1140.769,0.000,backup
1776850364.7552886,1161.623,0.006,primary
1776850366.178472,1212.287,0.000,backup
1776850367.7859533,1082.410,0.006,primary
1776850369.4085422,1066.499,0.000,backup
1776850371.1031575,1084.415,0.003,primary
1776850372.5809517,1113.401,0.003,backup
1776850374.1856043,1157.977,0.000,primary
1776850375.7797647,1070.683,0.000,backup
1776850377.6476436,916.623,0.003,primary
1776850379.0845208,1117.292,0.000,backup
1776850380.6646824,1148.001,0.000,primary
1776850382.119413,1138.285,0.000,backup
1776850383.7337904,1113.894,0.000,primary
1776850385.1563203,1256.671,0.000,backup
1776850386.755588,1128.753,0.000,primary
1776850388.2064512,1197.802,0.000,backup
1776850389.870738,1149.618,0.000,primary
1776850391.2961917,1104.533,0.000,backup
1776850392.9332404,843.055,0.005,primary
1776850394.5532146,751.087,0.000,primary
1776850396.224774,718.477,0.000,primary
1776850397.4166815,814.968,0.000,primary
1776850398.8066359,771.826,0.000,primary
1776850400.0350904,809.543,0.000,primary
1776850401.420936,718.391,0.000,primary
1776850402.625783,770.033,0.000,primary
1776850404.0320358,639.953,0.000,primary
1776850405.2826095,843.123,0.000,primary
1776850406.685993,652.116,0.000,primary
1776850407.884239,434.544,0.000,primary
1776850409.368758,531.942,0.000,primary
1776850410.658286,403.421,0.000,primary
1776850412.3270407,516.383,0.000,primary
1776850413.5124493,815.902,0.000,primary
1776850414.9868143,789.976,0.000,primary
1776850416.1569777,843.588,0.000,primary
1776850417.5178795,688.315,0.000,primary
1776850418.712595,712.800,0.000,primary
1776850420.0472965,798.640,0.000,primary
1776850421.259445,708.182,0.000,primary
1776850422.7042727,607.231,0.000,primary
1776850423.9315012,595.477,0.000,primary
1776850425.3926487,619.174,0.000,primary
1776850426.6516497,733.789,0.000,primary
1776850428.111117,682.351,0.000,primary
1776850429.4189978,739.918,0.000,primary
1776850430.8096614,811.063,0.000,primary
1776850432.2719667,491.166,0.000,primary
1776850433.9967322,567.861,0.000,primary
1776850435.2187462,828.874,0.000,primary
1776850436.6339443,712.764,0.000,primary
1776850437.836554,860.162,0.000,primary
1776850439.2758284,769.085,0.000,primary
1776850440.48818,652.978,0.000,primary
1776850442.0889714,617.031,0.000,primary
1776850443.3127658,821.657,0.000,primary
1776850444.732626,542.819,0.000,primary
1776850445.9469645,571.519,0.000,primary
1776850447.3836539,492.595,0.000,primary
1776850448.5794988,742.441,0.000,primary
1776850449.988241,768.247,0.000,primary
1776850451.162237,704.811,0.000,primary
1776850452.6882112,359.864,0.000,primary
1776850454.0971043,254.540,0.000,primary
1776850455.6462739,571.473,0.000,primary
1776850456.8557284,742.793,0.000,primary
1776850458.2638075,675.694,0.000,primary
1776850459.5302174,694.894,0.000,primary
1776850460.922245,701.968,0.000,primary
1776850462.1238518,495.394,0.000,primary
1776850463.6334553,505.008,0.000,primary
1776850464.8387296,595.419,0.000,primary
1776850466.2475152,729.057,0.000,primary
1776850467.4566739,636.505,0.000,primary
1776850468.9048193,647.931,0.000,primary
1776850470.3431194,658.229,0.000,primary
1776850471.8067799,560.313,0.000,primary
1776850473.037686,553.150,0.000,primary
1776850474.5001726,571.895,0.000,primary
1776850475.9208398,512.868,0.000,primary
1776850477.5512493,336.864,0.000,primary
1776850478.865716,484.489,0.000,primary
1776850480.3099997,712.233,0.000,primary
1776850481.5106277,726.791,0.000,primary
1776850483.0007496,387.894,0.000,primary
1776850484.2697225,492.747,0.000,primary
1776850485.9598298,368.414,0.000,primary
1776850487.234231,348.120,0.000,primary
1776850488.9686828,325.739,0.000,primary
1776850490.2830784,408.162,0.000,primary
1776850491.757695,383.434,0.000,primary
1776850493.0575345,410.310,0.000,primary
1776850494.6539583,382.157,0.000,primary
1776850496.275961,365.446,0.000,primary
1776850497.9124553,477.440,0.000,primary
1776850499.2082987,556.244,0.000,primary
1776850500.759673,255.480,0.000,primary
1776850502.0854023,451.409,0.000,primary
1776850503.5561993,548.386,0.000,primary
1776850504.7799144,478.286,0.000,primary
1776850506.2847946,498.905,0.000,primary
1776850507.502291,470.816,0.000,primary
1776850508.9948754,392.844,0.000,primary
1776850510.5586398,190.710,0.000,primary
1776850512.1745179,567.717,0.000,primary
1776850513.6302767,820.296,0.000,primary
1776850515.1609387,773.275,0.000,primary
1776850516.3399043,829.702,0.000,primary
1776850517.7238247,712.925,0.000,primary
1776850518.9420178,833.174,0.000,primary
1776850520.5699134,772.922,0.000,primary
1776850521.7372618,784.417,0.000,primary
1776850523.1679893,819.992,0.000,primary
1776850524.351703,899.181,0.000,primary
1776850525.7812636,718.453,0.000,primary
1776850527.0097086,740.673,0.000,primary
1776850528.3917072,788.441,0.000,primary
1776850529.7988827,708.982,0.000,primary
1776850531.3490598,777.775,0.000,primary
1776850532.5654995,711.247,0.000,primary
1776850533.9861357,790.630,0.000,primary
1776850535.200576,822.434,0.000,primary
1776850536.6927137,762.620,0.000,primary
1776850537.8835099,739.847,0.000,primary
1776850539.402481,704.191,0.000,primary
1776850540.8636484,670.202,0.000,primary
1776850542.3389807,768.806,0.000,primary
1776850543.525651,817.235,0.000,primary
1776850544.9219975,785.963,0.000,primary
1776850546.1401827,794.805,0.000,primary
1776850547.5838099,725.649,0.000,primary
1776850548.7618752,827.228,0.000,primary
1776850550.187229,723.521,0.000,primary
1776850551.3820674,907.076,0.000,primary
1776850553.119808,727.079,0.000,primary
1776850554.3063242,846.526,0.000,primary
1776850555.6394267,845.763,0.000,primary
1776850556.8462322,647.334,0.000,primary
1776850558.506023,542.879,0.000,primary
1776850559.6925948,800.469,0.000,primary
1776850561.1171257,648.351,0.000,primary
1776850562.3136091,561.185,0.000,primary
1776850563.8450816,615.486,0.000,primary
1776850565.0998878,588.834,0.000,primary
1776850566.6291049,442.633,0.000,primary
1776850567.8657973,495.486,0.000,primary
1776850569.3912585,276.266,0.000,primary
1776850751.9070263,0.000,0.000,primary
1776850753.194526,0.000,0.000,primary
1776850754.2736337,0.000,0.000,primary
1776850755.7955189,0.000,0.000,primary
1776850756.8967886,0.000,0.000,primary
1776850758.2865782,0.000,0.000,primary
1776850759.503924,0.000,0.000,primary
1776850760.7250454,0.000,0.000,primary
1776850761.8608067,0.000,0.000,primary
1776850763.0513232,251.160,0.000,primary
1776850764.180449,2144.182,0.000,backup
1776850765.890408,1453.443,980.859,backup
1776850767.2318254,1319.028,1181.816,backup
1776850768.7803073,1031.017,983.232,backup
1776850769.9605396,827.031,908.328,backup
1776850771.687091,1012.291,1094.584,backup
1776850772.879006,1092.597,1058.178,backup
1776850774.2855415,966.214,987.549,backup
1776850775.4696147,934.376,933.311,backup
1776850776.9719431,915.475,948.773,backup
1776850778.19766,996.478,1056.401,backup
1776850779.8989217,947.054,1041.898,backup
1776850781.0932114,1063.174,1030.992,backup
1776850782.522162,1053.281,957.666,backup
1776850783.7951453,1067.164,1007.022,backup
1776850785.1682205,1149.667,1041.109,backup
1776850786.356202,1109.022,1131.485,backup
1776850787.820713,1096.944,950.568,backup
1776850789.007916,1073.041,1012.316,backup
1776850790.6165187,1013.995,981.637,backup
1776850791.8010774,1157.045,988.773,backup
1776850793.1505358,949.464,896.582,backup
1776850794.383041,823.050,891.202,backup
1776850795.9368079,802.376,920.277,backup
1776850797.149868,902.475,859.721,backup
1776850798.7825637,553.123,534.263,backup
1776850800.081459,703.724,655.004,backup
1776850801.5533855,770.877,762.403,backup
1776850802.7747612,920.456,909.990,backup
1776850804.1628604,917.391,896.324,backup
1776850805.3459036,946.289,997.442,backup
1776850806.6973097,986.819,990.928,backup
1776850808.1072197,978.180,905.104,backup
1776850809.6046474,801.569,835.059,backup
1776850810.8423214,875.964,805.720,backup
1776850812.356027,681.622,686.893,backup
1776850813.618635,783.874,749.856,backup
1776850815.0726573,623.969,661.456,backup
1776850816.343509,600.220,634.227,backup
1776850817.9211786,571.745,647.388,backup
1776850819.225063,756.598,727.161,backup
1776850820.8035405,746.491,739.669,backup
1776850822.0488193,707.029,736.197,backup
1776850823.5303087,594.568,599.393,backup
1776850824.8187304,589.688,548.812,backup
1776850826.458349,504.583,495.262,backup
1776850827.8007777,531.376,571.411,backup
1776850829.3001814,676.686,706.763,backup
1776850830.5570815,593.084,631.540,backup
1776850832.0071476,699.535,699.631,backup
1776850833.247391,786.187,589.874,backup
1776850834.8665745,635.561,630.538,backup
1776850836.1149614,826.063,697.705,backup
1776850837.6538882,754.708,582.231,backup
1776850838.931861,740.741,680.342,backup
1776850840.4252882,645.491,739.452,backup
1776850841.6672256,706.414,683.007,backup
1776850843.1843011,740.602,731.273,backup
1776850844.4436326,628.365,779.007,backup
1776850845.8640206,729.338,738.081,backup
1776850847.0474632,803.440,848.908,backup
1776850848.6715696,656.316,657.889,backup
1776850849.9499722,630.778,691.045,backup
1776850851.4268155,753.730,710.320,backup
1776850852.732678,638.058,666.605,backup
1776850854.2795,687.839,664.639,backup
1776850855.494785,727.101,741.884,backup
1776850856.9993017,733.270,653.018,backup
1776850858.2329502,706.181,745.892,backup
1776850859.7484715,724.698,698.503,backup
1776850861.0069795,661.194,713.619,backup
1776850862.5940964,571.333,600.311,backup
1776850863.8459263,635.376,682.187,backup
1776850865.3528142,737.353,650.364,backup
1776850866.6419308,634.914,607.430,backup
1776850868.5180674,701.713,680.015,backup
1776850869.7918897,690.378,678.248,backup
1776850871.3915145,668.649,747.537,backup
1776850872.6544523,730.428,673.673,backup
1776850874.110993,685.268,739.181,backup
1776850875.7145522,631.941,650.406,backup
1776850877.3138597,627.758,630.460,backup
1776850878.5657895,700.762,658.871,backup
1776850880.08855,706.533,663.583,backup
1776850881.3290393,723.325,733.976,backup
1776850882.8504522,685.044,678.929,backup
1776850884.0959764,731.320,732.869,backup
1776850885.60291,779.484,728.954,backup
1776850886.869729,779.602,779.547,backup
1776850888.262209,453.047,1099.226,backup
1776850889.6300478,0.000,1306.677,backup
1776850891.1720276,0.000,1220.484,backup
1776850892.4927995,0.000,0.000,primary
1776850893.9639034,0.000,0.000,primary
1776850895.1498184,0.000,0.000,primary
1776850896.3548212,0.000,0.000,primary
1776850897.4783084,0.000,0.000,primary
1776850898.7819045,0.000,0.000,primary
1776850899.9936447,0.000,0.000,primary
1776850901.212755,0.000,0.000,primary
1776850902.2966473,0.000,0.000,primary
1776850903.478767,0.000,0.000,primary
1776850904.6959915,0.000,0.000,primary
1776850906.0141625,0.000,0.000,primary
1776850907.2118044,0.000,0.000,primary
1776850908.5185604,0.000,0.000,primary
1776850909.7184935,0.000,0.000,primary
1776850911.027412,0.000,0.000,primary
1776850912.1249995,0.000,0.000,primary
1776850913.4751475,0.000,0.000,primary
1776850914.6737204,0.000,0.000,primary
1776850915.980463,0.000,0.000,primary
1776850917.188914,0.000,0.000,primary
1776850918.6587074,0.000,0.000,primary
1776850919.8708062,0.000,0.000,primary
1776850921.1537807,0.000,0.000,primary
1776850922.3557873,0.000,0.000,primary
1776850923.6551902,0.000,0.000,primary
1776850924.8415687,0.000,0.000,primary
1776850926.1365173,0.000,0.000,primary
1776850927.3180838,0.000,0.000,primary
1776850928.5922387,0.000,0.000,primary
1776850929.7879672,0.000,0.000,primary
1776850931.0789526,0.000,0.000,primary
1776850932.30258,0.000,0.000,primary
1776850933.6114051,0.000,0.000,primary
1776850934.739845,0.000,0.000,primary
1776850935.9205241,0.000,0.000,primary
1776850937.1174185,0.000,0.000,primary
1776850938.3464165,0.000,0.000,primary
1776850939.440498,0.000,0.000,primary
1776850940.7951403,0.000,0.000,primary
1776850941.8832505,0.000,0.000,primary
1776850943.0857346,0.000,0.000,primary
1776850944.275834,0.000,0.000,primary
1776850945.5649328,0.000,0.000,primary
1776850946.7709224,0.000,0.000,primary
1776850948.0654414,0.000,0.000,primary
1776850949.2736642,0.000,0.000,primary
1776850950.5515661,0.000,0.000,primary
1776850951.7532592,0.000,0.000,primary
1776850953.0755694,0.000,0.000,primary
1776850954.2879891,0.000,0.000,primary
1776850955.5763934,0.000,0.000,primary
1776850956.807123,0.000,0.000,primary
1776850959.195801,0.000,0.000,primary
1776850960.3836253,0.000,0.000,primary
1776850961.5769334,0.000,0.000,primary
1776850962.8011255,0.000,0.000,primary
1776850964.008495,0.000,0.000,primary
1776850965.3937726,0.000,0.000,primary
1776850966.6208057,0.000,0.000,primary
1776850967.924618,0.000,0.000,primary
1776850969.1305034,0.000,0.000,primary
1776850970.4122443,0.000,0.000,primary
1776850971.6840847,0.000,0.000,primary
1776850972.9814632,0.000,0.000,primary
1776850974.1735446,0.000,0.000,primary
1776850975.4553735,0.000,0.000,primary
1776850976.5907032,0.000,0.000,primary
1776850977.8084772,0.000,0.000,primary
1776850978.9973822,0.000,0.000,primary
1776850980.3185363,0.000,0.000,primary
1776850981.498307,0.000,0.000,primary
1776850982.7904813,0.000,0.000,primary
1776850983.875566,0.000,0.000,primary
1776850985.2048616,0.000,0.000,primary
1776850986.3989282,0.000,0.000,primary
1776850987.6954205,0.000,0.000,primary
1776850988.8947775,0.000,0.000,primary
1776850990.2089906,0.000,0.000,primary
1776850991.412557,0.000,0.000,primary
1776850992.7052033,0.000,0.000,primary
1776850993.9025836,0.000,0.000,primary
1776850995.2478096,0.000,0.000,primary
1776850996.4249785,0.000,0.000,primary
1776850997.7339451,0.000,0.000,primary
1776850998.9112601,0.000,0.000,primary
1776851000.1266003,0.000,0.000,primary
1776851001.2180948,0.000,0.000,primary
1776851002.40491,0.000,0.000,primary
1776851003.587778,0.000,0.000,primary
1776851005.0298269,0.000,0.000,primary
1776851006.2247853,0.000,0.000,primary
1776851007.508847,0.000,0.000,primary
1776851008.7049587,0.000,0.000,primary
1776851010.0116615,0.000,0.000,primary
1776851011.0968797,0.000,0.000,primary
1776851012.2889223,0.000,0.000,primary
1776851013.4964519,0.000,0.000,primary
1776851014.7978399,0.000,0.000,primary
1776851015.9974053,0.000,0.000,primary
1776851017.2839773,0.000,0.000,primary
1776851018.4713097,0.000,0.000,primary
1776851019.7502816,0.000,0.000,primary
1776851020.9539342,0.000,0.000,primary
1776851022.2422674,0.000,0.000,primary
1776851023.4326696,0.000,0.000,primary
1776851024.7598884,0.000,0.000,primary
1776851025.9548736,0.000,0.000,primary
1776851027.2305977,0.000,0.000,primary
1776851028.41929,0.000,0.000,primary
1776851029.638084,0.000,0.000,primary
1776851030.729073,0.000,0.000,primary
1776851032.0603788,0.000,0.000,primary
1776851033.2511823,0.000,0.000,primary
1776851034.5405488,0.000,0.000,primary
1776851035.724092,0.000,0.000,primary
1776851036.9929228,0.000,0.000,primary
1776851038.1874518,0.000,0.000,primary
1776851039.4881883,0.000,0.000,primary
1776851040.682241,0.000,0.000,primary
1776851041.9620972,0.000,0.000,primary
1776851043.1466877,0.000,0.000,primary
1776851044.4300117,0.000,0.000,primary
1776851045.6201534,0.000,0.000,primary
1776851046.892679,0.000,0.000,primary
1776851048.085013,0.000,0.000,primary
1776851049.3621051,0.000,0.000,primary
1776851050.5549767,0.000,0.000,primary
1776851051.8295252,0.000,0.000,primary
1776851053.0337822,0.000,0.000,primary
1776851054.3502579,0.000,0.000,primary
1776851055.5526433,0.000,0.000,primary
1776851056.8347468,0.000,0.000,primary
1776851057.9189808,0.000,0.000,primary
1776851059.111937,0.000,0.000,primary
1776851060.2969778,0.000,0.000,primary
1776851061.5181324,0.000,0.000,primary
1776851062.605765,0.000,0.000,primary
1776851063.953192,0.000,0.000,primary
1776851065.1652634,0.000,0.000,primary
1776851066.4561331,0.000,0.000,primary
