timestamp,primary_mbps_tx,backup_mbps_tx,active_target
1777799199.069416,0.000,0.000,primary
1777799200.115389,0.001,0.000,primary
1777799201.2515087,0.000,0.000,primary
1777799202.273475,0.000,0.000,primary
1777799203.3518724,796.232,0.001,primary
1777799204.3984897,1497.482,0.000,backup
1777799205.4964724,596.164,0.014,backup
1777799206.569612,0.000,0.017,backup
1777799207.6017218,0.000,0.022,backup
1777799208.649058,0.000,0.021,backup
1777799209.8254774,0.103,0.011,primary
1777799210.9479632,1955.510,0.000,backup
1777799212.0355167,472.558,0.003,backup
1777799213.0525033,0.000,0.008,backup
1777799214.0800445,0.000,0.013,backup
1777799215.1131067,0.000,0.013,backup
1777799216.3638868,904.541,0.010,primary
1777799217.495948,1766.496,0.000,backup
1777799218.6527255,428.778,0.004,backup
1777799219.7309344,0.000,0.009,backup
1777799220.7992537,0.000,0.013,backup
1777799221.809296,0.000,0.012,backup
1777799222.9533272,831.641,0.089,primary
1777799224.0237045,2266.088,0.093,backup
1777799225.0909963,515.909,0.099,backup
1777799226.1010911,0.000,0.104,backup
1777799227.149102,0.000,0.104,backup
1777799228.2116346,0.000,0.105,backup
1777799229.376769,620.342,0.028,primary
1777799230.441411,1978.477,0.072,backup
1777799231.5438018,478.460,0.003,backup
1777799232.5807064,0.000,0.008,backup
1777799233.7195227,0.000,0.086,backup
1777799234.7219687,0.000,0.027,backup
1777799235.831675,653.679,0.009,primary
1777799236.9372165,2162.782,0.000,backup
1777799238.0035307,478.446,0.003,backup
1777799239.0993335,0.000,0.007,backup
1777799240.1011174,0.000,0.013,backup
1777799241.1178074,0.000,0.013,backup
1777799707.818105,0.000,0.000,primary
1777799708.8734944,0.001,0.001,primary
1777799710.0456033,0.000,0.000,primary
1777799711.1414442,0.000,0.000,primary
1777799712.1671383,0.000,0.000,primary
1777799713.2353737,0.000,0.000,primary
1777799714.3194554,0.000,0.000,primary
1777799715.3571093,0.000,0.001,primary
1777799716.4399428,900.358,0.000,primary
1777799717.4478495,1420.880,0.000,backup
1777799718.486578,602.295,0.007,backup
1777799719.566614,0.001,0.011,backup
1777799720.577869,0.000,0.014,backup
1777799721.6281009,0.002,0.014,backup
1777799722.9900103,731.617,0.009,primary
1777799724.037732,2091.756,0.001,backup
1777799725.0636244,552.162,0.006,backup
1777799726.1460419,0.000,0.007,backup
1777799727.2344666,0.000,0.013,backup
1777799728.257725,0.000,0.012,backup
1777799729.4667444,728.414,0.009,primary
1777799730.4976997,2127.058,0.000,backup
1777799731.5953972,441.318,0.004,backup
1777799732.6671777,0.000,0.008,backup
1777799733.6878767,0.000,0.013,backup
1777922248.7468162,0.000,0.000,primary
1777922253.891906,0.000,0.000,primary
1777922259.1224465,0.000,0.000,primary
1777922264.3639073,0.000,0.000,primary
1777922269.385255,0.000,0.000,primary
1777922274.6556895,0.000,0.000,primary
1777922392.453289,0.000,0.000,primary
1777922393.4859493,0.000,0.000,primary
1777922394.5199754,0.000,0.000,primary
1777922395.536081,0.000,0.000,primary
1777922396.6141038,0.000,0.000,primary
1777922397.6176481,0.000,0.000,primary
1777922398.6662421,0.000,0.000,primary
1777922399.666421,0.000,0.000,primary
1777922400.685173,0.000,0.000,primary
1777922401.756522,0.000,0.000,primary
1777922402.8622591,0.000,0.000,primary
1777922403.951014,0.000,0.000,primary
1777922404.9786386,0.000,0.000,primary
1777922405.9932003,0.000,0.000,primary
1777922407.0098102,0.000,0.000,primary
1777922408.021117,0.000,0.000,primary
1777922409.0297375,0.000,0.000,primary
1777922410.078128,0.000,0.000,primary
1777922411.1324308,0.000,0.000,primary
1777922412.233275,1170.544,0.197,backup
1777922413.3032928,478.334,0.005,backup
1777922414.3058279,0.001,0.100,backup
1777922415.421404,0.000,0.108,backup
1777922416.4571252,0.000,0.109,backup
1777922417.7987595,423.899,0.084,primary
1777922418.9288461,1708.190,0.001,backup
1777922420.0145595,409.148,0.004,backup
1777922421.0836415,0.000,0.007,backup
1777922422.1366658,0.000,0.015,backup
1777922423.1869104,0.000,0.015,backup
1777922424.2196846,0.000,0.013,primary
1777922425.2603292,2520.110,0.000,backup
1777922426.3509645,297.153,0.005,backup
1777922427.3997023,0.000,0.009,backup
1777922428.418234,0.000,0.013,backup
1777922429.4206328,0.000,0.011,backup
1777922430.5790882,589.133,0.010,primary
1777922431.6197677,2078.085,0.000,backup
1777922432.6900518,277.661,0.003,backup
1777922433.7148652,0.000,0.008,backup
1777922434.775839,0.000,0.013,backup
1777922435.8221529,0.000,0.014,backup
1777922437.006962,660.716,0.008,primary
1777922438.16424,1492.717,0.000,backup
1777922439.2149975,334.347,0.003,backup
1777922440.2482963,0.000,0.008,backup
1777922441.295329,0.000,0.012,backup
1777922442.3435686,0.000,0.012,backup
1777922680.7229562,0.000,0.000,primary
1777922681.7670486,0.000,0.000,primary
1777922683.0295908,0.000,0.000,primary
1777922684.1051288,0.000,0.000,primary
1777922685.1798172,0.000,0.000,primary
1777922686.1891441,0.000,0.000,primary
1777922687.275378,0.000,0.000,primary
1777922688.3152757,0.000,0.000,primary
1777922689.3816926,0.000,0.000,primary
1777922690.4437165,0.000,0.000,primary
1777922691.486114,0.000,0.000,primary
1777922692.5383184,0.000,0.000,primary
1777922693.5566313,0.000,0.000,primary
1777922694.5833552,0.001,0.000,primary
1777923354.4516504,0.000,0.000,primary
1777923355.480736,0.000,0.000,primary
1777923356.7158556,0.000,0.000,primary
1777923357.7431152,0.000,0.000,primary
1777923358.8175163,176.786,0.413,primary
1777923359.9335299,1296.971,0.232,backup
1777923361.025163,324.610,0.125,backup
1777923362.0570037,0.000,0.134,backup
1777923363.1071296,0.000,0.234,backup
1777923364.1264539,0.000,0.221,backup
1777923365.175731,0.000,0.289,primary
1777923366.2557597,737.091,0.014,primary
1777923367.36754,1821.169,0.000,backup
1777923369.9434931,175.166,0.046,backup
1777923370.9513085,0.001,0.062,backup
1777923371.968244,0.000,0.097,backup
1777923373.0351663,710.391,0.042,primary
1777923374.0639548,1361.173,0.000,backup
1777923375.0806746,375.794,0.005,backup
1777923376.15455,0.000,0.032,backup
1777923377.1839476,0.000,0.017,backup
1777923378.217672,0.000,0.013,backup
1777923379.330569,0.000,0.038,primary
1777923380.619475,1471.906,0.000,backup
1777923381.6623218,363.749,0.044,backup
1777923382.666576,0.000,0.010,backup
1777923383.6791894,0.000,0.051,backup
1777923384.718639,0.000,0.042,backup
1777923385.9898868,235.234,0.009,primary
1777923387.03263,1987.932,0.000,backup
1777923388.8089812,417.073,0.010,backup
1777923389.8787062,0.001,0.028,backup
1777923390.9679255,0.000,0.039,backup
1777923392.1552937,0.000,0.031,primary
1777923393.381231,985.854,0.013,backup
1777923394.4764235,336.250,0.016,backup
1777923395.5011463,0.000,0.032,backup
1777923396.5551317,0.000,0.012,backup
1777923397.6489208,0.000,0.012,backup
1777923398.72091,0.000,0.020,primary
1777923399.7335563,2421.876,0.001,backup
1777923400.749813,281.563,0.005,backup
1777923401.7702677,0.000,0.036,backup
1777923402.7855625,0.000,0.013,backup
1777923403.8397684,0.000,0.012,backup
1777923405.0804293,834.488,0.010,primary
1777923406.1991713,2487.576,0.000,backup
1777923407.2775903,251.757,0.015,backup
1777923408.3663592,0.000,0.008,backup
1777923409.4218197,0.000,0.013,backup
1777923410.4791465,0.000,0.013,backup
1777923411.5924284,949.439,0.008,primary
1777923412.597335,2157.701,0.000,backup
1777923413.6189666,376.407,0.003,backup
1777923414.672051,0.000,0.008,backup
1777923415.7085586,0.000,0.013,backup
1777923416.711834,0.000,0.013,backup
1777923418.1177762,736.507,0.010,primary
1777923419.2328491,1311.884,0.000,backup
1777923420.4521403,236.000,0.018,backup
1777923421.4756613,0.000,0.009,backup
1777923422.5330832,0.000,0.013,backup
1777923423.5727544,0.000,0.045,backup
1777923424.7588766,683.255,0.010,primary
1777923425.7708573,2053.847,0.000,backup
1777923426.791806,295.202,0.003,backup
1777923427.8261707,0.000,0.030,backup
1777923428.8569527,0.000,0.013,backup
1777923429.9502475,0.000,0.062,backup
1777923431.1221783,773.592,0.009,primary
1777923432.2765768,2045.936,0.000,backup
1777923433.3918262,265.045,0.032,backup
1777923434.4856174,0.000,0.008,backup
1777923435.520818,0.000,0.040,backup
1777923436.5630274,0.000,0.011,backup
